x	y	z	contour type	slice	weight	time frame
288.0	120.0	58.0	SAX_LV_EPICARDIAL	10	500	0
260.0	228.0	60.0	SAX_LV_EPICARDIAL	10	500	0
219.0	169.0	53.0	SAX_LV_EPICARDIAL	10	500	0
272.0	233.0	83.0	SAX_LV_EPICARDIAL	10	500	0
300.0	154.0	117.0	SAX_LV_EPICARDIAL	10	500	0
272.0	163.0	127.0	SAX_LV_EPICARDIAL	10	500	0
323.0	158.0	70.0	SAX_LV_EPICARDIAL	10	500	0
298.0	156.0	38.0	SAX_LV_EPICARDIAL	10	500	0
305.0	120.0	67.0	SAX_LV_EPICARDIAL	10	500	0
251.0	204.0	116.0	SAX_LV_EPICARDIAL	10	500	0
284.0	126.0	98.0	SAX_LV_EPICARDIAL	10	500	0
316.0	164.0	102.0	SAX_LV_EPICARDIAL	10	500	0
243.0	200.0	113.0	SAX_LV_EPICARDIAL	10	500	0
284.0	214.0	115.0	SAX_LV_EPICARDIAL	10	500	0
323.0	159.0	63.0	SAX_LV_EPICARDIAL	10	500	0
310.0	202.0	92.0	SAX_LV_EPICARDIAL	10	500	0
225.0	212.0	53.0	SAX_LV_EPICARDIAL	10	500	0
316.0	136.0	81.0	SAX_LV_EPICARDIAL	10	500	0
242.0	226.0	61.0	SAX_LV_EPICARDIAL	10	500	0
315.0	191.0	86.0	SAX_LV_EPICARDIAL	10	500	0
311.0	147.0	102.0	SAX_LV_EPICARDIAL	10	500	0
283.0	185.0	40.0	SAX_LV_EPICARDIAL	10	500	0
235.0	174.0	41.0	SAX_LV_EPICARDIAL	10	500	0
263.0	226.0	106.0	SAX_LV_EPICARDIAL	10	500	0
221.0	179.0	48.0	SAX_LV_EPICARDIAL	10	500	0
286.0	177.0	128.0	SAX_LV_EPICARDIAL	10	500	0
321.0	146.0	77.0	SAX_LV_EPICARDIAL	10	500	0
321.0	180.0	69.0	SAX_LV_EPICARDIAL	10	500	0
307.0	133.0	43.0	SAX_LV_EPICARDIAL	10	500	0
319.0	167.0	97.0	SAX_LV_EPICARDIAL	10	500	0
301.0	212.0	102.0	SAX_LV_EPICARDIAL	10	500	0
278.0	171.0	128.0	SAX_LV_EPICARDIAL	10	500	0
239.0	175.0	121.0	SAX_LV_EPICARDIAL	10	500	0
317.0	149.0	48.0	SAX_LV_EPICARDIAL	10	500	0
275.0	231.0	68.0	SAX_LV_EPICARDIAL	10	500	0
280.0	182.0	38.0	SAX_LV_EPICARDIAL	10	500	0
283.0	227.0	68.0	SAX_LV_EPICARDIAL	10	500	0
286.0	158.0	123.0	SAX_LV_EPICARDIAL	10	500	0
300.0	216.0	73.0	SAX_LV_EPICARDIAL	10	500	0
261.0	191.0	128.0	SAX_LV_EPICARDIAL	10	500	0
309.0	180.0	111.0	SAX_LV_EPICARDIAL	10	500	0
221.0	179.0	49.0	SAX_LV_EPICARDIAL	10	500	0
233.0	218.0	60.0	SAX_LV_EPICARDIAL	10	500	0
279.0	186.0	39.0	SAX_LV_EPICARDIAL	10	500	0
291.0	224.0	94.0	SAX_LV_EPICARDIAL	10	500	0
319.0	155.0	96.0	SAX_LV_EPICARDIAL	10	500	0
321.0	170.0	82.0	SAX_LV_EPICARDIAL	10	500	0
319.0	182.0	72.0	SAX_LV_EPICARDIAL	10	500	0
292.0	216.0	62.0	SAX_LV_EPICARDIAL	10	500	0
285.0	119.0	71.0	SAX_LV_EPICARDIAL	10	500	0
301.0	126.0	46.0	SAX_LV_EPICARDIAL	10	500	0
311.0	199.0	87.0	SAX_LV_EPICARDIAL	10	500	0
273.0	187.0	39.0	SAX_LV_EPICARDIAL	10	500	0
276.0	229.0	101.0	SAX_LV_EPICARDIAL	10	500	0
292.0	119.0	64.0	SAX_LV_EPICARDIAL	10	500	0
249.0	213.0	105.0	SAX_LV_EPICARDIAL	10	500	0
315.0	191.0	75.0	SAX_LV_EPICARDIAL	10	500	0
323.0	171.0	75.0	SAX_LV_EPICARDIAL	10	500	0
306.0	158.0	41.0	SAX_LV_EPICARDIAL	10	500	0
319.0	187.0	68.0	SAX_LV_EPICARDIAL	10	500	0
282.0	126.0	99.0	SAX_LV_EPICARDIAL	10	500	0
271.0	222.0	112.0	SAX_LV_EPICARDIAL	10	500	0
303.0	209.0	106.0	SAX_LV_EPICARDIAL	10	500	0
291.0	222.0	101.0	SAX_LV_EPICARDIAL	10	500	0
245.0	177.0	39.0	SAX_LV_EPICARDIAL	10	500	0
287.0	193.0	43.0	SAX_LV_EPICARDIAL	10	500	0
319.0	172.0	99.0	SAX_LV_EPICARDIAL	10	500	0
286.0	122.0	91.0	SAX_LV_EPICARDIAL	10	500	0
303.0	166.0	40.0	SAX_LV_EPICARDIAL	10	500	0
313.0	182.0	55.0	SAX_LV_EPICARDIAL	10	500	0
304.0	122.0	58.0	SAX_LV_EPICARDIAL	10	500	0
321.0	142.0	72.0	SAX_LV_EPICARDIAL	10	500	0
234.0	171.0	42.0	SAX_LV_EPICARDIAL	10	500	0
315.0	194.0	94.0	SAX_LV_EPICARDIAL	10	500	0
287.0	200.0	47.0	SAX_LV_EPICARDIAL	10	500	0
313.0	138.0	95.0	SAX_LV_EPICARDIAL	10	500	0
321.0	144.0	66.0	SAX_LV_EPICARDIAL	10	500	0
306.0	200.0	62.0	SAX_LV_EPICARDIAL	10	500	0
249.0	201.0	117.0	SAX_LV_EPICARDIAL	10	500	0
303.0	212.0	86.0	SAX_LV_EPICARDIAL	10	500	0
278.0	153.0	122.0	SAX_LV_EPICARDIAL	10	500	0
257.0	219.0	49.0	SAX_LV_EPICARDIAL	10	500	0
251.0	176.0	38.0	SAX_LV_EPICARDIAL	10	500	0
243.0	180.0	39.0	SAX_LV_EPICARDIAL	10	500	0
323.0	171.0	69.0	SAX_LV_EPICARDIAL	10	500	0
266.0	224.0	55.0	SAX_LV_EPICARDIAL	10	500	0
237.0	164.0	111.0	SAX_LV_EPICARDIAL	10	500	0
288.0	226.0	87.0	SAX_LV_EPICARDIAL	10	500	0
255.0	218.0	47.0	SAX_LV_EPICARDIAL	10	500	0
297.0	123.0	84.0	SAX_LV_EPICARDIAL	10	500	0
259.0	167.0	127.0	SAX_LV_EPICARDIAL	10	500	0
277.0	209.0	47.0	SAX_LV_EPICARDIAL	10	500	0
321.0	149.0	83.0	SAX_LV_EPICARDIAL	10	500	0
319.0	174.0	59.0	SAX_LV_EPICARDIAL	10	500	0
319.0	138.0	59.0	SAX_LV_EPICARDIAL	10	500	0
319.0	153.0	90.0	SAX_LV_EPICARDIAL	10	500	0
217.0	173.0	64.0	SAX_LV_EPICARDIAL	10	500	0
226.0	210.0	49.0	SAX_LV_EPICARDIAL	10	500	0
284.0	144.0	37.0	SAX_LV_EPICARDIAL	10	500	0
311.0	198.0	66.0	SAX_LV_EPICARDIAL	10	500	0
262.0	198.0	39.0	SAX_LV_EPICARDIAL	10	500	0
245.0	215.0	90.0	SAX_LV_EPICARDIAL	10	500	0
277.0	138.0	113.0	SAX_LV_EPICARDIAL	10	500	0
313.0	191.0	61.0	SAX_LV_EPICARDIAL	10	500	0
317.0	133.0	60.0	SAX_LV_EPICARDIAL	10	500	0
217.0	172.0	75.0	SAX_LV_EPICARDIAL	10	500	0
311.0	132.0	88.0	SAX_LV_EPICARDIAL	10	500	0
251.0	232.0	73.0	SAX_LV_EPICARDIAL	10	500	0
279.0	185.0	130.0	SAX_LV_EPICARDIAL	10	500	0
319.0	134.0	57.0	SAX_LV_EPICARDIAL	10	500	0
288.0	172.0	126.0	SAX_LV_EPICARDIAL	10	500	0
268.0	188.0	38.0	SAX_LV_EPICARDIAL	10	500	0
290.0	223.0	72.0	SAX_LV_EPICARDIAL	10	500	0
246.0	186.0	123.0	SAX_LV_EPICARDIAL	10	500	0
323.0	162.0	78.0	SAX_LV_EPICARDIAL	10	500	0
279.0	220.0	113.0	SAX_LV_EPICARDIAL	10	500	0
292.0	197.0	48.0	SAX_LV_EPICARDIAL	10	500	0
236.0	192.0	39.0	SAX_LV_EPICARDIAL	10	500	0
323.0	165.0	68.0	SAX_LV_EPICARDIAL	10	500	0
262.0	228.0	57.0	SAX_LV_EPICARDIAL	10	500	0
313.0	155.0	105.0	SAX_LV_EPICARDIAL	10	500	0
248.0	228.0	73.0	SAX_LV_EPICARDIAL	10	500	0
272.0	233.0	84.0	SAX_LV_EPICARDIAL	10	500	0
271.0	193.0	40.0	SAX_LV_EPICARDIAL	10	500	0
276.0	225.0	110.0	SAX_LV_EPICARDIAL	10	500	0
290.0	122.0	52.0	SAX_LV_EPICARDIAL	10	500	0
282.0	137.0	111.0	SAX_LV_EPICARDIAL	10	500	0
307.0	127.0	51.0	SAX_LV_EPICARDIAL	10	500	0
266.0	210.0	120.0	SAX_LV_EPICARDIAL	10	500	0
297.0	156.0	120.0	SAX_LV_EPICARDIAL	10	500	0
269.0	233.0	76.0	SAX_LV_EPICARDIAL	10	500	0
283.0	201.0	46.0	SAX_LV_EPICARDIAL	10	500	0
241.0	222.0	76.0	SAX_LV_EPICARDIAL	10	500	0
294.0	222.0	86.0	SAX_LV_EPICARDIAL	10	500	0
252.0	176.0	38.0	SAX_LV_EPICARDIAL	10	500	0
229.0	210.0	45.0	SAX_LV_EPICARDIAL	10	500	0
258.0	185.0	38.0	SAX_LV_EPICARDIAL	10	500	0
305.0	204.0	107.0	SAX_LV_EPICARDIAL	10	500	0
278.0	151.0	37.0	SAX_LV_EPICARDIAL	10	500	0
244.0	213.0	43.0	SAX_LV_EPICARDIAL	10	500	0
297.0	197.0	51.0	SAX_LV_EPICARDIAL	10	500	0
263.0	175.0	130.0	SAX_LV_EPICARDIAL	10	500	0
246.0	204.0	107.0	SAX_LV_EPICARDIAL	10	500	0
300.0	202.0	55.0	SAX_LV_EPICARDIAL	10	500	0
310.0	196.0	103.0	SAX_LV_EPICARDIAL	10	500	0
311.0	163.0	109.0	SAX_LV_EPICARDIAL	10	500	0
307.0	201.0	105.0	SAX_LV_EPICARDIAL	10	500	0
294.0	202.0	52.0	SAX_LV_EPICARDIAL	10	500	0
323.0	169.0	67.0	SAX_LV_EPICARDIAL	10	500	0
252.0	227.0	90.0	SAX_LV_EPICARDIAL	10	500	0
322.0	151.0	59.0	SAX_LV_EPICARDIAL	10	500	0
321.0	142.0	69.0	SAX_LV_EPICARDIAL	10	500	0
294.0	218.0	103.0	SAX_LV_EPICARDIAL	10	500	0
279.0	189.0	128.0	SAX_LV_EPICARDIAL	10	500	0
275.0	208.0	45.0	SAX_LV_EPICARDIAL	10	500	0
241.0	221.0	75.0	SAX_LV_EPICARDIAL	10	500	0
300.0	158.0	38.0	SAX_LV_EPICARDIAL	10	500	0
244.0	195.0	38.0	SAX_LV_EPICARDIAL	10	500	0
317.0	173.0	56.0	SAX_LV_EPICARDIAL	10	500	0
253.0	197.0	122.0	SAX_LV_EPICARDIAL	10	500	0
257.0	173.0	128.0	SAX_LV_EPICARDIAL	10	500	0
280.0	217.0	53.0	SAX_LV_EPICARDIAL	10	500	0
266.0	172.0	37.0	SAX_LV_EPICARDIAL	10	500	0
299.0	209.0	61.0	SAX_LV_EPICARDIAL	10	500	0
311.0	137.0	94.0	SAX_LV_EPICARDIAL	10	500	0
296.0	194.0	47.0	SAX_LV_EPICARDIAL	10	500	0
263.0	168.0	37.0	SAX_LV_EPICARDIAL	10	500	0
321.0	169.0	86.0	SAX_LV_EPICARDIAL	10	500	0
274.0	123.0	93.0	SAX_LV_EPICARDIAL	10	500	0
301.0	185.0	118.0	SAX_LV_EPICARDIAL	10	500	0
284.0	161.0	37.0	SAX_LV_EPICARDIAL	10	500	0
268.0	210.0	119.0	SAX_LV_EPICARDIAL	10	500	0
290.0	216.0	61.0	SAX_LV_EPICARDIAL	10	500	0
249.0	178.0	38.0	SAX_LV_EPICARDIAL	10	500	0
223.0	203.0	48.0	SAX_LV_EPICARDIAL	10	500	0
300.0	218.0	73.0	SAX_LV_EPICARDIAL	10	500	0
284.0	139.0	112.0	SAX_LV_EPICARDIAL	10	500	0
323.0	170.0	67.0	SAX_LV_EPICARDIAL	10	500	0
323.0	160.0	69.0	SAX_LV_EPICARDIAL	10	500	0
290.0	195.0	45.0	SAX_LV_EPICARDIAL	10	500	0
303.0	195.0	114.0	SAX_LV_EPICARDIAL	10	500	0
315.0	167.0	50.0	SAX_LV_EPICARDIAL	10	500	0
300.0	216.0	100.0	SAX_LV_EPICARDIAL	10	500	0
279.0	156.0	123.0	SAX_LV_EPICARDIAL	10	500	0
271.0	157.0	37.0	SAX_LV_EPICARDIAL	10	500	0
289.0	119.0	72.0	SAX_LV_EPICARDIAL	10	500	0
290.0	200.0	48.0	SAX_LV_EPICARDIAL	10	500	0
225.0	205.0	47.0	SAX_LV_EPICARDIAL	10	500	0
299.0	185.0	121.0	SAX_LV_EPICARDIAL	10	500	0
309.0	158.0	42.0	SAX_LV_EPICARDIAL	10	500	0
247.0	180.0	125.0	SAX_LV_EPICARDIAL	10	500	0
314.0	191.0	63.0	SAX_LV_EPICARDIAL	10	500	0
307.0	207.0	97.0	SAX_LV_EPICARDIAL	10	500	0
282.0	225.0	64.0	SAX_LV_EPICARDIAL	10	500	0
304.0	181.0	115.0	SAX_LV_EPICARDIAL	10	500	0
312.0	128.0	72.0	SAX_LV_EPICARDIAL	10	500	0
289.0	216.0	59.0	SAX_LV_EPICARDIAL	10	500	0
280.0	120.0	87.0	SAX_LV_EPICARDIAL	10	500	0
258.0	217.0	46.0	SAX_LV_EPICARDIAL	10	500	0
323.0	170.0	71.0	SAX_LV_EPICARDIAL	10	500	0
277.0	157.0	124.0	SAX_LV_EPICARDIAL	10	500	0
245.0	198.0	117.0	SAX_LV_EPICARDIAL	10	500	0
267.0	158.0	37.0	SAX_LV_EPICARDIAL	10	500	0
314.0	138.0	46.0	SAX_LV_EPICARDIAL	10	500	0
264.0	233.0	71.0	SAX_LV_EPICARDIAL	10	500	0
317.0	155.0	99.0	SAX_LV_EPICARDIAL	10	500	0
232.0	187.0	41.0	SAX_LV_EPICARDIAL	10	500	0
224.0	191.0	43.0	SAX_LV_EPICARDIAL	10	500	0
296.0	218.0	69.0	SAX_LV_EPICARDIAL	10	500	0
278.0	143.0	117.0	SAX_LV_EPICARDIAL	10	500	0
305.0	209.0	103.0	SAX_LV_EPICARDIAL	10	500	0
293.0	128.0	100.0	SAX_LV_EPICARDIAL	10	500	0
266.0	162.0	37.0	SAX_LV_EPICARDIAL	10	500	0
284.0	182.0	39.0	SAX_LV_EPICARDIAL	10	500	0
300.0	120.0	69.0	SAX_LV_EPICARDIAL	10	500	0
317.0	188.0	74.0	SAX_LV_EPICARDIAL	10	500	0
279.0	192.0	128.0	SAX_LV_EPICARDIAL	10	500	0
283.0	189.0	128.0	SAX_LV_EPICARDIAL	10	500	0
226.0	209.0	48.0	SAX_LV_EPICARDIAL	10	500	0
293.0	220.0	102.0	SAX_LV_EPICARDIAL	10	500	0
292.0	205.0	117.0	SAX_LV_EPICARDIAL	10	500	0
243.0	180.0	123.0	SAX_LV_EPICARDIAL	10	500	0
235.0	197.0	39.0	SAX_LV_EPICARDIAL	10	500	0
302.0	195.0	52.0	SAX_LV_EPICARDIAL	10	500	0
294.0	220.0	70.0	SAX_LV_EPICARDIAL	10	500	0
300.0	215.0	71.0	SAX_LV_EPICARDIAL	10	500	0
297.0	123.0	86.0	SAX_LV_EPICARDIAL	10	500	0
239.0	179.0	120.0	SAX_LV_EPICARDIAL	10	500	0
247.0	207.0	105.0	SAX_LV_EPICARDIAL	10	500	0
317.0	163.0	51.0	SAX_LV_EPICARDIAL	10	500	0
307.0	134.0	96.0	SAX_LV_EPICARDIAL	10	500	0
263.0	214.0	47.0	SAX_LV_EPICARDIAL	10	500	0
266.0	170.0	37.0	SAX_LV_EPICARDIAL	10	500	0
258.0	186.0	128.0	SAX_LV_EPICARDIAL	10	500	0
319.0	169.0	97.0	SAX_LV_EPICARDIAL	10	500	0
264.0	218.0	113.0	SAX_LV_EPICARDIAL	10	500	0
315.0	178.0	55.0	SAX_LV_EPICARDIAL	10	500	0
264.0	167.0	129.0	SAX_LV_EPICARDIAL	10	500	0
277.0	196.0	126.0	SAX_LV_EPICARDIAL	10	500	0
319.0	185.0	89.0	SAX_LV_EPICARDIAL	10	500	0
279.0	218.0	55.0	SAX_LV_EPICARDIAL	10	500	0
314.0	158.0	106.0	SAX_LV_EPICARDIAL	10	500	0
247.0	219.0	89.0	SAX_LV_EPICARDIAL	10	500	0
296.0	159.0	37.0	SAX_LV_EPICARDIAL	10	500	0
307.0	196.0	58.0	SAX_LV_EPICARDIAL	10	500	0
311.0	194.0	107.0	SAX_LV_EPICARDIAL	10	500	0
230.0	199.0	42.0	SAX_LV_EPICARDIAL	10	500	0
269.0	233.0	93.0	SAX_LV_EPICARDIAL	10	500	0
260.0	230.0	61.0	SAX_LV_EPICARDIAL	10	500	0
294.0	188.0	122.0	SAX_LV_EPICARDIAL	10	500	0
277.0	126.0	98.0	SAX_LV_EPICARDIAL	10	500	0
302.0	212.0	86.0	SAX_LV_EPICARDIAL	10	500	0
317.0	175.0	56.0	SAX_LV_EPICARDIAL	10	500	0
287.0	176.0	128.0	SAX_LV_EPICARDIAL	10	500	0
322.0	148.0	73.0	SAX_LV_EPICARDIAL	10	500	0
309.0	201.0	75.0	SAX_LV_EPICARDIAL	10	500	0
279.0	231.0	83.0	SAX_LV_EPICARDIAL	10	500	0
311.0	164.0	110.0	SAX_LV_EPICARDIAL	10	500	0
240.0	196.0	111.0	SAX_LV_EPICARDIAL	10	500	0
266.0	181.0	37.0	SAX_LV_EPICARDIAL	10	500	0
286.0	214.0	116.0	SAX_LV_EPICARDIAL	10	500	0
219.0	174.0	52.0	SAX_LV_EPICARDIAL	10	500	0
320.0	177.0	65.0	SAX_LV_EPICARDIAL	10	500	0
285.0	170.0	128.0	SAX_LV_EPICARDIAL	10	500	0
219.0	180.0	51.0	SAX_LV_EPICARDIAL	10	500	0
302.0	156.0	115.0	SAX_LV_EPICARDIAL	10	500	0
309.0	204.0	97.0	SAX_LV_EPICARDIAL	10	500	0
293.0	199.0	49.0	SAX_LV_EPICARDIAL	10	500	0
307.0	184.0	112.0	SAX_LV_EPICARDIAL	10	500	0
304.0	184.0	47.0	SAX_LV_EPICARDIAL	10	500	0
286.0	228.0	95.0	SAX_LV_EPICARDIAL	10	500	0
310.0	188.0	56.0	SAX_LV_EPICARDIAL	10	500	0
285.0	212.0	52.0	SAX_LV_EPICARDIAL	10	500	0
294.0	124.0	92.0	SAX_LV_EPICARDIAL	10	500	0
270.0	186.0	130.0	SAX_LV_EPICARDIAL	10	500	0
311.0	172.0	46.0	SAX_LV_EPICARDIAL	10	500	0
270.0	233.0	82.0	SAX_LV_EPICARDIAL	10	500	0
310.0	131.0	51.0	SAX_LV_EPICARDIAL	10	500	0
266.0	230.0	101.0	SAX_LV_EPICARDIAL	10	500	0
225.0	210.0	53.0	SAX_LV_EPICARDIAL	10	500	0
287.0	136.0	110.0	SAX_LV_EPICARDIAL	10	500	0
279.0	223.0	60.0	SAX_LV_EPICARDIAL	10	500	0
243.0	226.0	59.0	SAX_LV_EPICARDIAL	10	500	0
269.0	233.0	87.0	SAX_LV_EPICARDIAL	10	500	0
262.0	190.0	38.0	SAX_LV_EPICARDIAL	10	500	0
269.0	230.0	100.0	SAX_LV_EPICARDIAL	10	500	0
319.0	164.0	101.0	SAX_LV_EPICARDIAL	10	500	0
320.0	177.0	81.0	SAX_LV_EPICARDIAL	10	500	0
289.0	199.0	46.0	SAX_LV_EPICARDIAL	10	500	0
304.0	209.0	102.0	SAX_LV_EPICARDIAL	10	500	0
276.0	232.0	80.0	SAX_LV_EPICARDIAL	10	500	0
315.0	191.0	84.0	SAX_LV_EPICARDIAL	10	500	0
217.0	176.0	75.0	SAX_LV_EPICARDIAL	10	500	0
233.0	218.0	61.0	SAX_LV_EPICARDIAL	10	500	0
296.0	120.0	74.0	SAX_LV_EPICARDIAL	10	500	0
307.0	193.0	55.0	SAX_LV_EPICARDIAL	10	500	0
293.0	126.0	97.0	SAX_LV_EPICARDIAL	10	500	0
226.0	203.0	44.0	SAX_LV_EPICARDIAL	10	500	0
266.0	160.0	38.0	SAX_LV_EPICARDIAL	10	500	0
285.0	179.0	38.0	SAX_LV_EPICARDIAL	10	500	0
266.0	233.0	70.0	SAX_LV_EPICARDIAL	10	500	0
257.0	228.0	91.0	SAX_LV_EPICARDIAL	10	500	0
292.0	219.0	102.0	SAX_LV_EPICARDIAL	10	500	0
314.0	194.0	99.0	SAX_LV_EPICARDIAL	10	500	0
323.0	152.0	63.0	SAX_LV_EPICARDIAL	10	500	0
219.0	170.0	58.0	SAX_LV_EPICARDIAL	10	500	0
238.0	223.0	66.0	SAX_LV_EPICARDIAL	10	500	0
248.0	223.0	52.0	SAX_LV_EPICARDIAL	10	500	0
283.0	194.0	126.0	SAX_LV_EPICARDIAL	10	500	0
292.0	153.0	37.0	SAX_LV_EPICARDIAL	10	500	0
321.0	149.0	81.0	SAX_LV_EPICARDIAL	10	500	0
261.0	228.0	59.0	SAX_LV_EPICARDIAL	10	500	0
286.0	137.0	111.0	SAX_LV_EPICARDIAL	10	500	0
283.0	124.0	51.0	SAX_LV_EPICARDIAL	10	500	0
315.0	166.0	49.0	SAX_LV_EPICARDIAL	10	500	0
260.0	222.0	108.0	SAX_LV_EPICARDIAL	10	500	0
229.0	162.0	99.0	SAX_LV_EPICARDIAL	10	500	0
294.0	136.0	39.0	SAX_LV_EPICARDIAL	10	500	0
260.0	232.0	91.0	SAX_LV_EPICARDIAL	10	500	0
289.0	127.0	98.0	SAX_LV_EPICARDIAL	10	500	0
245.0	195.0	120.0	SAX_LV_EPICARDIAL	10	500	0
309.0	205.0	91.0	SAX_LV_EPICARDIAL	10	500	0
289.0	204.0	49.0	SAX_LV_EPICARDIAL	10	500	0
300.0	129.0	97.0	SAX_LV_EPICARDIAL	10	500	0
299.0	124.0	88.0	SAX_LV_EPICARDIAL	10	500	0
307.0	123.0	55.0	SAX_LV_EPICARDIAL	10	500	0
293.0	171.0	38.0	SAX_LV_EPICARDIAL	10	500	0
307.0	132.0	45.0	SAX_LV_EPICARDIAL	10	500	0
292.0	145.0	113.0	SAX_LV_EPICARDIAL	10	500	0
310.0	182.0	110.0	SAX_LV_EPICARDIAL	10	500	0
272.0	210.0	46.0	SAX_LV_EPICARDIAL	10	500	0
247.0	170.0	39.0	SAX_LV_EPICARDIAL	10	500	0
293.0	181.0	124.0	SAX_LV_EPICARDIAL	10	500	0
321.0	150.0	55.0	SAX_LV_EPICARDIAL	10	500	0
294.0	158.0	121.0	SAX_LV_EPICARDIAL	10	500	0
319.0	152.0	49.0	SAX_LV_EPICARDIAL	10	500	0
314.0	194.0	80.0	SAX_LV_EPICARDIAL	10	500	0
319.0	139.0	82.0	SAX_LV_EPICARDIAL	10	500	0
294.0	220.0	72.0	SAX_LV_EPICARDIAL	10	500	0
313.0	154.0	43.0	SAX_LV_EPICARDIAL	10	500	0
279.0	160.0	125.0	SAX_LV_EPICARDIAL	10	500	0
310.0	200.0	90.0	SAX_LV_EPICARDIAL	10	500	0
323.0	161.0	84.0	SAX_LV_EPICARDIAL	10	500	0
285.0	227.0	73.0	SAX_LV_EPICARDIAL	10	500	0
287.0	180.0	127.0	SAX_LV_EPICARDIAL	10	500	0
224.0	207.0	49.0	SAX_LV_EPICARDIAL	10	500	0
273.0	192.0	40.0	SAX_LV_EPICARDIAL	10	500	0
305.0	207.0	76.0	SAX_LV_EPICARDIAL	10	500	0
267.0	172.0	37.0	SAX_LV_EPICARDIAL	10	500	0
307.0	204.0	106.0	SAX_LV_EPICARDIAL	10	500	0
319.0	186.0	92.0	SAX_LV_EPICARDIAL	10	500	0
259.0	218.0	110.0	SAX_LV_EPICARDIAL	10	500	0
295.0	214.0	60.0	SAX_LV_EPICARDIAL	10	500	0
279.0	232.0	96.0	SAX_LV_EPICARDIAL	10	500	0
323.0	148.0	62.0	SAX_LV_EPICARDIAL	10	500	0
310.0	136.0	93.0	SAX_LV_EPICARDIAL	10	500	0
241.0	196.0	113.0	SAX_LV_EPICARDIAL	10	500	0
293.0	119.0	64.0	SAX_LV_EPICARDIAL	10	500	0
250.0	230.0	64.0	SAX_LV_EPICARDIAL	10	500	0
288.0	119.0	75.0	SAX_LV_EPICARDIAL	10	500	0
259.0	225.0	54.0	SAX_LV_EPICARDIAL	10	500	0
299.0	214.0	67.0	SAX_LV_EPICARDIAL	10	500	0
318.0	160.0	100.0	SAX_LV_EPICARDIAL	10	500	0
295.0	144.0	37.0	SAX_LV_EPICARDIAL	10	500	0
292.0	124.0	92.0	SAX_LV_EPICARDIAL	10	500	0
321.0	172.0	62.0	SAX_LV_EPICARDIAL	10	500	0
291.0	214.0	58.0	SAX_LV_EPICARDIAL	10	500	0
309.0	202.0	102.0	SAX_LV_EPICARDIAL	10	500	0
309.0	202.0	77.0	SAX_LV_EPICARDIAL	10	500	0
301.0	213.0	101.0	SAX_LV_EPICARDIAL	10	500	0
287.0	128.0	44.0	SAX_LV_EPICARDIAL	10	500	0
311.0	128.0	80.0	SAX_LV_EPICARDIAL	10	500	0
292.0	220.0	79.0	SAX_LV_EPICARDIAL	10	500	0
290.0	136.0	110.0	SAX_LV_EPICARDIAL	10	500	0
319.0	134.0	67.0	SAX_LV_EPICARDIAL	10	500	0
296.0	120.0	80.0	SAX_LV_EPICARDIAL	10	500	0
280.0	120.0	78.0	SAX_LV_EPICARDIAL	10	500	0
299.0	130.0	99.0	SAX_LV_EPICARDIAL	10	500	0
287.0	226.0	83.0	SAX_LV_EPICARDIAL	10	500	0
293.0	211.0	56.0	SAX_LV_EPICARDIAL	10	500	0
311.0	200.0	87.0	SAX_LV_EPICARDIAL	10	500	0
250.0	221.0	51.0	SAX_LV_EPICARDIAL	10	500	0
303.0	208.0	63.0	SAX_LV_EPICARDIAL	10	500	0
233.0	164.0	105.0	SAX_LV_EPICARDIAL	10	500	0
288.0	210.0	53.0	SAX_LV_EPICARDIAL	10	500	0
259.0	222.0	51.0	SAX_LV_EPICARDIAL	10	500	0
231.0	217.0	53.0	SAX_LV_EPICARDIAL	10	500	0
290.0	203.0	49.0	SAX_LV_EPICARDIAL	10	500	0
315.0	141.0	90.0	SAX_LV_EPICARDIAL	10	500	0
244.0	187.0	122.0	SAX_LV_EPICARDIAL	10	500	0
237.0	223.0	64.0	SAX_LV_EPICARDIAL	10	500	0
318.0	183.0	63.0	SAX_LV_EPICARDIAL	10	500	0
240.0	169.0	120.0	SAX_LV_EPICARDIAL	10	500	0
287.0	149.0	119.0	SAX_LV_EPICARDIAL	10	500	0
280.0	198.0	126.0	SAX_LV_EPICARDIAL	10	500	0
268.0	233.0	87.0	SAX_LV_EPICARDIAL	10	500	0
298.0	202.0	113.0	SAX_LV_EPICARDIAL	10	500	0
305.0	130.0	43.0	SAX_LV_EPICARDIAL	10	500	0
285.0	168.0	37.0	SAX_LV_EPICARDIAL	10	500	0
287.0	125.0	96.0	SAX_LV_EPICARDIAL	10	500	0
293.0	148.0	37.0	SAX_LV_EPICARDIAL	10	500	0
300.0	201.0	112.0	SAX_LV_EPICARDIAL	10	500	0
287.0	134.0	110.0	SAX_LV_EPICARDIAL	10	500	0
258.0	220.0	50.0	SAX_LV_EPICARDIAL	10	500	0
261.0	233.0	84.0	SAX_LV_EPICARDIAL	10	500	0
291.0	209.0	53.0	SAX_LV_EPICARDIAL	10	500	0
245.0	227.0	75.0	SAX_LV_EPICARDIAL	10	500	0
312.0	126.0	65.0	SAX_LV_EPICARDIAL	10	500	0
289.0	206.0	119.0	SAX_LV_EPICARDIAL	10	500	0
323.0	149.0	69.0	SAX_LV_EPICARDIAL	10	500	0
252.0	230.0	80.0	SAX_LV_EPICARDIAL	10	500	0
